annealing_factor,learning_rate,loss/train,loss_feature/train,loss_target/train,step
1.0,0.0009999999310821295,1.442325234413147,1.442325234413147,1.1702299118041992,0.0
1.0,0.0009999999310821295,1.3450874090194702,1.3450874090194702,1.187113881111145,1.0
0.9999998211860657,0.0009999998146668077,1.308842420578003,1.308842420578003,1.193766713142395,2.0
